id,userName,userUrl,version,score,title,text,url,updated,appiD
10952381146,Caty9876,https://itunes.apple.com/it/reviews/id406470948,2.9.125,5,Ottima,I migliori 9 euro spesi della mia vita!!!,https://itunes.apple.com/it/review?id=1470373330&type=Purple%20Software,2024-02-18T04:39:09-07:00,1470373330
10463270317,Jey9005,https://itunes.apple.com/it/reviews/id1537869970,2.9.83,5,Ottima app stupenda,"Ottima app stupenda, ottimo per creare Photo",https://itunes.apple.com/it/review?id=1470373330&type=Purple%20Software,2023-10-11T10:30:42-07:00,1470373330
8202668141,Firebirdo,https://itunes.apple.com/it/reviews/id26156644,1.7.5,5,What’s up in 2022?,Nothing work. My account. My purchase. Nothing!!!,https://itunes.apple.com/it/review?id=1470373330&type=Purple%20Software,2022-01-04T01:45:16-07:00,1470373330
10491290721,stulist,https://itunes.apple.com/it/reviews/id569241020,2.9.86,5,Ottimo,Bellissimo ✨,https://itunes.apple.com/it/review?id=1470373330&type=Purple%20Software,2023-10-19T02:47:06-07:00,1470373330
10404744867,biaginir,https://itunes.apple.com/it/reviews/id975783385,2.9.78,5,Foto ritoccata,Bellissima e utilissima,https://itunes.apple.com/it/review?id=1470373330&type=Purple%20Software,2023-09-24T23:37:58-07:00,1470373330
11752496817,😀😝,https://itunes.apple.com/it/reviews/id279956802,2.10.59,5,Top,Il meglio che ho provato sino ad ora. Facilissima da usare,https://itunes.apple.com/it/review?id=1470373330&type=Purple%20Software,2024-09-22T07:59:34-07:00,1470373330
11081046773,Molina4Ever,https://itunes.apple.com/it/reviews/id188038490,2.10.11,5,The best!,Makes my pics look so sharp 😍,https://itunes.apple.com/it/review?id=1470373330&type=Purple%20Software,2024-03-24T10:18:35-07:00,1470373330
10497204503,gabri-shen,https://itunes.apple.com/it/reviews/id81015412,2.9.86,5,È in assoluto la migliore,C’è poco da dire la qualità di questa app è assolutamente stratosferica,https://itunes.apple.com/it/review?id=1470373330&type=Purple%20Software,2023-10-20T16:11:53-07:00,1470373330
7780416571,hysaj_alessio,https://itunes.apple.com/it/reviews/id1233166377,1.6.2,5,Sorpreso,Qualità app top,https://itunes.apple.com/it/review?id=1470373330&type=Purple%20Software,2021-09-07T03:36:08-07:00,1470373330
10675934958,55rabab,https://itunes.apple.com/it/reviews/id1599693262,2.9.103,5,h,bella sé non fosse a pagamento,https://itunes.apple.com/it/review?id=1470373330&type=Purple%20Software,2023-12-09T13:40:03-07:00,1470373330
10499654846,e.corobuta79,https://itunes.apple.com/it/reviews/id1292853237,2.9.86,5,Elena,Bellissimo e fantastico perfetto,https://itunes.apple.com/it/review?id=1470373330&type=Purple%20Software,2023-10-21T07:51:03-07:00,1470373330
10500524699,camilla.durzo,https://itunes.apple.com/it/reviews/id1366460034,2.9.86,5,davvero bellissimo!,top,https://itunes.apple.com/it/review?id=1470373330&type=Purple%20Software,2023-10-21T12:09:01-07:00,1470373330
10501935294,gahshhshhs,https://itunes.apple.com/it/reviews/id674510930,2.9.86,5,Stupenda!,Stupenda app! Vale tutti i soldi che chiedono,https://itunes.apple.com/it/review?id=1470373330&type=Purple%20Software,2023-10-21T21:39:44-07:00,1470373330
10502853018,Elibetty82,https://itunes.apple.com/it/reviews/id1132027152,2.9.86,5,Bello,Fatto bene!,https://itunes.apple.com/it/review?id=1470373330&type=Purple%20Software,2023-10-22T04:00:35-07:00,1470373330
10503394097,Jamilaouariti,https://itunes.apple.com/it/reviews/id1539636617,2.9.86,5,😍,É una bellissima app 😍,https://itunes.apple.com/it/review?id=1470373330&type=Purple%20Software,2023-10-22T06:58:03-07:00,1470373330
10433851796,Scratmonamour,https://itunes.apple.com/it/reviews/id254807789,2.9.80,5,Eccellente,"Ottima applicazione, molto utile e semplice da usare.",https://itunes.apple.com/it/review?id=1470373330&type=Purple%20Software,2023-10-03T05:08:04-07:00,1470373330
10538318699,jimmy.ferazzi,https://itunes.apple.com/it/reviews/id243299906,2.9.89,5,Fantastico,"Veramente fantastico , facile da usare",https://itunes.apple.com/it/review?id=1470373330&type=Purple%20Software,2023-11-01T05:53:50-07:00,1470373330
10383568592,Stemar75,https://itunes.apple.com/it/reviews/id391883676,2.9.77,5,Top,App fatta veramente bene ed è semplice da usare,https://itunes.apple.com/it/review?id=1470373330&type=Purple%20Software,2023-09-18T23:09:20-07:00,1470373330
